[literature] bookID;title;authors;average_rating;language_code;  num_pages;ratings_count;publication_date;publisher  # header
[colleges] Regency Beauty Institute-St. Cloud;110 2nd Street South;Waite Park;MN;55387;(800) 787-6456;74;Stearns;45.548631;-94.216276;Cosmetology and Barber Schools;www.regencybeauty.com
[colleges] Kaplan University-Cedar Rapids Campus;3165 Edgewood Parkway SW;Cedar Rapids;IA;52404;(319) 363-0481;623;Linn;41.949597;-91.713507;Colleges, Universities, and Professional Schools;cedarrapids.kaplanuniversity.edu/Pages/Homepage.aspx
[colleges] Saint Johns University;31802 County Rd 159;Collegeville;MN;56321;(320) 363-2011;2491;Stearns;45.581357;-94.39192;Colleges, Universities, and Professional Schools;www.csbsju.edu
[colleges] American Hair Academy;910 Ave G;Fort Madison;IA;52627;(319) 372-6248;38;Lee;40.630777;-91.314095;Cosmetology and Barber Schools;americanhairacademy.com
[colleges] Saint Mary's University of Minnesota;700 Terrace Heights;Winona;MN;55987;(507) 457-1600;6558;Winona;44.045203;-91.696604;Colleges, Universities, and Professional Schools;www.smumn.edu
[colleges] Iowa Central Community College;One Triton Circle;Fort Dodge;IA;50501;(515) 576-7201;6941;Webster;42.491093;-94.203442;Junior Colleges;www.iowacentral.edu
[colleges] Crown College;8700 College View Drive;Saint Bonifacius;MN;55375;(952) 446-4100;1527;Carver;44.885372;-93.743015;Colleges, Universities, and Professional Schools;www.crown.edu
[colleges] Iowa Lakes Community College;19 S 7th St;Estherville;IA;51334;(712) 362-2601;3385;Emmet;43.401228;-94.823825;Junior Colleges;www.iowalakes.edu
[colleges] University of St. Thomas;2115 Summit Ave;Saint Paul;MN;55105;(651) 962-5000;12311;Ramsey;44.943375;-93.190407;Colleges, Universities, and Professional Schools;www.stthomas.edu
[colleges] Iowa Health-Des Moines School of Radiologic Technology;1200 Pleasant St;Des Moines;IA;50309;(515) 241-6880;22;Polk;41.590094;-93.635129;Other Technical and Trade Schools;www.iowahealth.org/radtech
[colleges] Empire Beauty School-Bloomington;9749 Lyndale Ave S;Bloomington;MN;55420;(800) 920-4593;209;Hennepin;44.82746;-93.287367;Cosmetology and Barber Schools;www.empire.edu
[colleges] American College of Hairstyling-Des Moines;603 E Sixth St;Des Moines;IA;50309;(515) 244-0971;29;Polk;41.592248;-93.610193;Cosmetology and Barber Schools;www.americancollegeofhair.com
[colleges] United Theological Seminary of the Twin Cities;3000 Fifth St NW;New Brighton;MN;55112;(651) 633-4311;180;Ramsey;45.057139;-93.224977;Colleges, Universities, and Professional Schools;www.unitedseminary.edu
[colleges] Iowa School of Beauty-Des Moines;3305 70th St;Des Moines;IA;50322;(515) 278-9939 ext 12;137;Polk;41.624684;-93.711628;Cosmetology and Barber Schools;iowaschoolofbeauty.com
[colleges] Ridgewater College;2101 15th Ave NW;Willmar;MN;56201;(800) 722-1151;4115;Kandiyohi;45.13832;-95.073054;Junior Colleges;www.ridgewater.edu/Pages/default.aspx
[colleges] Iowa State University;3410 Beardshear Hall;Ames;IA;50011;(515) 294-5836;36442;Story;42.025303;-93.65024;Colleges, Universities, and Professional Schools;www.iastate.edu
[colleges] Minnesota State College-Southeast Technical;1250 Homer Rd;Winona;MN;55987;(507) 453-2700;2481;Winona;44.024554;-91.618314;Junior Colleges;www.southeastmn.edu
[colleges] Kirkwood Community College;6301 Kirkwood Blvd SW;Cedar Rapids;IA;52406;(319) 398-5411;18376;Linn;41.911268;-91.651172;Junior Colleges;www.kirkwood.edu
[colleges] Century College;3300 Century Ave N;White Bear Lake;MN;55110;(651) 770-3200;11257;Washington;45.041816;-92.982109;Junior Colleges;www.century.edu
[colleges] La James International College-Johnston;8805 Chambery Blvd;Johnston;IA;50131;(515) 278-2208;113;Polk;41.661012;-93.738386;Cosmetology and Barber Schools;www.lajamesinternational.com
[colleges] Delta Beauty College;697 Delta Plaza;Greenville;MS;38701;(662) 332-0587;62;Washington;33.398583;-91.031963;Cosmetology and Barber Schools;deltabeautyschool.com
[colleges] La James College of Hairstyling and Cosmetology;24 Second St NE;Mason City;IA;50401;(641) 424-2161;105;Cerro Gordo;43.15375;-93.200187;Cosmetology and Barber Schools;www.lajames.com
[colleges] East Central Community College;275 West Broad Street;Decatur;MS;39327;(601) 635-2111;2905;Newton;32.440628;-89.112784;Junior Colleges;www.eccc.edu
[colleges] East Mississippi Community College;1512 Kemper Street;Scooba;MS;39358;(662) 476-5000;5332;Kemper;32.830246;-88.483516;Junior Colleges;www.eastms.edu/
[colleges] Hinds Community College;505 East Main Street;Raymond;MS;39154;(601) 857-5261;13915;Hinds;32.258359;-90.416058;Junior Colleges;www.hindscc.edu
[colleges] Board of Trustees-Mississippi State Institutions of Higher Learning;3825 Ridgewood Rd;Jackson;MS;39211;(601) 432-6493;112;Hinds;32.338859;-90.144689;Educational Support Services/Closed;www.mississippi.edu/ihl
[colleges] University of Mississippi;Oxford, Mississippi;University;MS;38677;(662) 915-7211;21577;Lafayette;34.363438;-89.537169;Colleges, Universities, and Professional Schools;www.olemiss.edu
[colleges] Mississippi State University;Lee Boulevard;Mississippi State;MS;39762;(662) 325-2323;25217;Oktibbeha;33.451697;-88.790826;Colleges, Universities, and Professional Schools;www.msstate.edu/
[colleges] Northeast Mississippi Community College;101 Cunningham Blvd;Booneville;MS;38829;(662) 728-7751;3841;Prentiss;34.667833;-88.562983;Junior Colleges;www.nemcc.edu
[colleges] Southwest Mississippi Community College;1156 College Dr;Summit;MS;39666;(601) 276-2000;2298;Pike;31.29622;-90.442844;Junior Colleges;www.smcc.edu
[colleges] University of Southern Mississippi;118 College Drive # 0001;Hattiesburg;MS;39406;(601) 266-1000;19182;Forrest;31.327499;-89.33791;Colleges, Universities, and Professional Schools;www.usm.edu
[colleges] Magnolia College of Cosmetology;4725 I55 N;Jackson;MS;39206;(601) 362-6940;190;Hinds;32.359614;-90.151826;Cosmetology and Barber Schools;www.magnoliacollegeofcosmetology.com
[colleges] Tougaloo College;500 W County Line Rd;Tougaloo;MS;39174;(601) 977-7700;1460;Madison;32.402719;-90.159405;Colleges, Universities, and Professional Schools;www.tougaloo.edu
[colleges] Anthem College-Maryland Heights;13723 Riverport Drive;Maryland Heights;MO;63043;(954) 535-8678;232;St. Louis;38.755197;-90.465195;Junior Colleges;www.anthem.edu
[colleges] Aquinas Institute of Theology;23 S. Spring Ave.;Saint Louis;MO;63108;(314) 256-8800;220;St. Louis;38.634537;-90.23765;Colleges, Universities, and Professional Schools;www.ai.edu
[colleges] Assemblies of God Theological Seminary;1435 N Glenstone Ave;Springfield;MO;65802;(417) 268-1000;481;Greene;37.224239;-93.262209;Colleges, Universities, and Professional Schools;www.agts.edu
[colleges] ITT Technical Institute-Earth City;3640 Corporate Trail Drive;Earth City;MO;63045;(314) 298-7800;812;St. Louis;38.757955;-90.461159;Colleges, Universities, and Professional Schools;www.itt-tech.edu
[colleges] House of Heavilin Beauty College-Blue Springs;2000 SW State Route 7;Blue Springs;MO;64014;(816) 229-9000;97;Jackson;38.999893;-94.273804;Cosmetology and Barber Schools;kc-hair.com
[colleges] Cox College;1423 N Jefferson;Springfield;MO;65802;(417) 269-3401;1009;Greene;37.225116;-93.290233;Colleges, Universities, and Professional Schools;www.coxcollege.edu
[colleges] Central Community College;3134 West Hwy 34;Grand Island;NE;68802;(308) 398-4222;8088;Hall;40.889582;-98.372549;Junior Colleges;www.cccneb.edu
[colleges] Cape Girardeau Career and Technology Center;1080 S. Silver Springs Rd.;Cape Girardeau;MO;63703;(573) 334-0826 ext 6552;360;Cape Girardeau;37.274138;-89.56525;Other Technical and Trade Schools;www.capectc.org
[colleges] Concordia University-Seward;800 N Columbia Ave;Seward;NE;68434;(800) 535-5494;2393;Seward;40.914853;-97.089054;Colleges, Universities, and Professional Schools;www.cune.edu
[colleges] Central Methodist University-College of Liberal Arts & Sciences;411 Central Methodist Square;Fayette;MO;65248;(660) 248-3391;1428;Howard;39.150534;-92.685276;Colleges, Universities, and Professional Schools;www.centralmethodist.edu/
[colleges] Kaplan University-Lincoln Campus;1821 K St;Lincoln;NE;68508;(402) 474-5315;432;Lancaster;40.808915;-96.694181;Junior Colleges;lincoln.kaplanuniversity.edu/Pages/Homepage.aspx
[colleges] University of Central Missouri;202 Administration Building;Warrensburg;MO;64093;(660) 543-4111;13363;Johnson;38.757221;-93.739192;Colleges, Universities, and Professional Schools;www.ucmo.edu
[colleges] Nebraska Methodist College of Nursing & Allied Health;720 North 87th Street;Omaha;NE;68114;(402) 354-7000;1019;Douglas;41.265973;-96.048511;Colleges, Universities, and Professional Schools;www.methodistcollege.edu
[colleges] Grand River Technical School;1200 Fair St;Chillicothe;MO;64601;(660) 646-3414;139;Livingston;39.798864;-93.559669;Other Technical and Trade Schools;www.grts.org
[colleges] Mid-Plains Community College;1101 Halligan Drive;North Platte;NE;69101;(800) 658-4308;3157;Lincoln;41.110429;-100.748417;Junior Colleges;www.mpcc.edu
[colleges] Chillicothe Beauty Academy Inc;505 Elm;Chillicothe;MO;64601;(660) 646-4198;15;Livingston;39.792786;-93.551131;Cosmetology and Barber Schools;www.chillicothebeautyacademy.com/
[colleges] Nebraska Christian College;12550 S. 114th St.;Papillion;NE;68046;(402) 935-9400;180;Sarpy;41.12314;-96.09437;Colleges, Universities, and Professional Schools;nechristian.edu
[colleges] Cleveland Chiropractic College;10850 Lowell Avenue;Overland Park;KS;66210;(913) 234-0600;616;Johnson;38.932019;-94.679076;Colleges, Universities, and Professional Schools;www.cleveland.edu
[colleges] Kaplan University-Omaha Campus;5425 N. 103rd St.;Omaha;NE;68134;(402) 431-6100;772;Douglas;41.309515;-96.072772;Junior Colleges;omaha.kaplanuniversity.edu/Pages/Homepage.aspx
[colleges] Covenant Theological Seminary;12330 Conway Road;Saint Louis;MO;63141;(314) 434-4044;784;St. Louis;38.643066;-90.451323;Colleges, Universities, and Professional Schools;www.covenantseminary.edu
[colleges] Nebraska Indian Community College;1111 Hwy 75;Macy;NE;68039;(402) 494-2311;201;Thurston;42.114561;-96.351705;Junior Colleges;www.thenicc.edu
[colleges] DeVry University-Missouri;11224 Holmes Road;Kansas City;MO;64131;(816) 943-7300;1591;Jackson;38.922479;-94.584244;Colleges, Universities, and Professional Schools;www.devry.edu
[colleges] University of Nebraska Medical Center;987815 Nebraska Medical Ctr;Omaha;NE;68198;(402) 559-4000;7933;Douglas;41.255088;-95.976346;Colleges, Universities, and Professional Schools;www.unmc.edu
[colleges] Eden Theological Seminary;475 E Lockwood Ave;Webster Groves;MO;63119;(314) 918-2620;209;St. Louis;38.592307;-90.345605;Colleges, Universities, and Professional Schools;www.eden.edu
[colleges] University of Nebraska-Lincoln;14th and R St;Lincoln;NE;68588;(402) 472-7211;30196;Lancaster;40.821787;-96.700663;Colleges, Universities, and Professional Schools;www.unl.edu/
[colleges] Elaine Steven Beauty College;10420 W Florissant;Saint Louis;MO;63136;(314) 868-8196;216;St. Louis;38.761399;-90.278574;Cosmetology and Barber Schools;www.elainestevenbeautycollege.com
[colleges] Summit Christian College;2025 21st Street;Gering;NE;69341;(308) 632-6933;55;Scotts Bluff;41.829274;-103.675715;Colleges, Universities, and Professional Schools;www.summitcc.net
[colleges] Pinnacle Career Institute-South Kansas City;1001 E. 101st Terrace, Suite 325;Kansas City;MO;64131;(816) 331-5700;1034;Jackson;38.942064;-94.579691;Junior Colleges;PCITRAINING.EDU
[colleges] Southeast Community College Area;301south 68th Street Place;Lincoln;NE;68510;(402) 471-3333;10818;Lancaster;40.815832;-96.601968;Junior Colleges;www.southeast.edu
[colleges] Evangel University;1111 N Glenstone;Springfield;MO;65802;(417) 865-2811;2516;Greene;37.220956;-93.262614;Colleges, Universities, and Professional Schools;www.evangel.edu
[colleges] Union College;3800 S 48th Street;Lincoln;NE;68506;(402) 486-2600;1125;Lancaster;40.774778;-96.651095;Colleges, Universities, and Professional Schools;www.ucollege.edu
[colleges] Four Rivers Career Center;1978 Image Drive;Washington;MO;63090;(636) 239-7777 ext 2923;83;Franklin;38.547707;-91.020914;Other Technical and Trade Schools;www.washington.k12.mo.us
[colleges] University of Nebraska Central Administration System Office;3835 Holdrege St;Lincoln;NE;68583;(402) 472-5242;172;Lancaster;40.827494;-96.665203;Educational Support Services/Closed;www.nebraska.edu
[colleges] Hickey College;940 Westport Plaza;Saint Louis;MO;63146;(314) 434-2212 ext 125;495;St. Louis;38.701303;-90.447604;Colleges, Universities, and Professional Schools;www.hickeycollege.edu
[colleges] Vatterott College-Spring Valley;11818  I  Street;Omaha;NE;68137;(402) 891-9411;352;Douglas;41.217235;-96.097884;Junior Colleges;www.vatterott.edu/omaha.asp
[colleges] House of Heavilin Beauty College-Kansas City;5720 Troost;Kansas City;MO;64110;(816) 523-2471 ext 310;42;Jackson;39.022905;-94.574262;Cosmetology and Barber Schools;kc-hair.com
[colleges] Regional West Medical Center School of Radiologic Technology;3700 Ave D;Scottsbluff;NE;69361;(308) 630-1155;13;Scotts Bluff;41.883319;-103.668774;Other Technical and Trade Schools;www.rwmc.net/sort
[colleges] Independence College of Cosmetology;815 W 23rd St;Independence;MO;64055;(816) 252-4247;77;Jackson;39.079522;-94.425816;Cosmetology and Barber Schools;www.hair-skin-nails.com
[colleges] Jefferson College;1000 Viking Drive;Hillsboro;MO;63050;(636) 797-3000;6080;Jefferson;38.259889;-90.558954;Junior Colleges;www.jeffco.edu
[colleges] Career College of Northern Nevada;1421 Pullman Dr.;Sparks;NV;89434;(775) 856-2266;622;Washoe;39.510978;-119.750697;Junior Colleges;www.ccnn.edu
[colleges] Cosmetology Concepts Institute;1611 Burlington Street Suite A;Columbia;MO;65202;(573) 449-7527;43;Boone;38.969222;-92.310417;Cosmetology and Barber Schools;www.cosmetology-concepts.com
[colleges] College of Southern Nevada;6375 W. Charleston Blvd.;Las Vegas;NV;89146;(702) 651-5000;30726;Clark;36.158443;-115.233784;Junior Colleges;www.csn.edu
[colleges] Barnes-Jewish College Goldfarb School of Nursing;4483 Duncan Avenue;Saint Louis;MO;63110;(314) 454-7055;944;St. Louis;38.636881;-90.260648;Colleges, Universities, and Professional Schools;www.barnesjewishcollege.edu
[colleges] The Art Institute of Las Vegas;2350 Corporate Circle;Henderson;NV;89074;(702) 369-9944;1143;Clark;36.024507;-115.090094;Colleges, Universities, and Professional Schools;www.ailv.artinstitutes.edu
[colleges] Kansas City Art Institute;4415 Warwick Blvd;Kansas City;MO;64111;(816) 472-4852;1075;Jackson;39.046353;-94.583594;Colleges, Universities, and Professional Schools;www.kcai.edu
[colleges] Marinello Schools of Beauty-Las Vegas;5001 East Bonanza Ste 110;Las Vegas;NV;89110;(562) 945-2211;376;Clark;36.173114;-115.064733;Cosmetology and Barber Schools;www.marinello.com
[colleges] Kennett Career and Technology Center;1400 W Washington;Kennett;MO;63857;(573) 717-1123;0;Dunklin;36.239648;-90.071477;Other Technical and Trade Schools;www.kennett.k12.mo.us
[colleges] University of Nevada-Las Vegas;4505 S Maryland Pky;Las Vegas;NV;89154;(702) 895-3011;31142;Clark;36.106994;-115.141153;Colleges, Universities, and Professional Schools;go.unlv.edu/
[colleges] Kenrick Glennon Seminary;5200 Glennon Dr;Saint Louis;MO;63119;(314) 645-8922;173;St. Louis;38.584608;-90.324024;Colleges, Universities, and Professional Schools;www.kenrickparish.com
[colleges] University of Nevada-Reno;North Virginia Street;Reno;NV;89557;(775) 784-1110;20964;Washoe;39.543642;-119.815377;Colleges, Universities, and Professional Schools;www.unr.edu/
[colleges] A T Still University of Health Sciences;800 W Jefferson;Kirksville;MO;63501;(660) 626-2121;4389;Adair;40.193648;-92.589183;Colleges, Universities, and Professional Schools;WWW.ATSU.EDU
[colleges] Nevada System of Higher Education-System Office;2601 Enterprise Rd;Reno;NV;89512;(775) 784-3443;158;Washoe;39.551191;-119.812259;Educational Support Services/Closed;system.nevada.edu
[colleges] Lake Career and Technical Center;Township Road;Camdenton;MO;65020;(573) 346-9260;26;Pulaski;37.656109;-92.253971;Other Technical and Trade Schools;camdentonschools.org
[colleges] Continental Academie of Hair Design-Hudson;102 Derry St;Hudson;NH;3051;(603) 889-1614;91;Hillsborough;42.77685;-71.445125;Cosmetology and Barber Schools;continentalacademie.com
[colleges] Lex La-Ray Technical Center;2323 High School Dr;Lexington;MO;64067;(660) 259-2264;51;Lafayette;39.174204;-93.86742;Other Technical and Trade Schools;www.lexlaray.com
[colleges] Dartmouth College;207 Parkhurst Hall;Hanover;NH;3755;(603) 646-1110;10566;Grafton;43.705524;-72.288842;Colleges, Universities, and Professional Schools;www.dartmouth.edu
[colleges] Logan University;1851 Schoettler Rd;Chesterfield;MO;63017;(636) 227-2100;1265;St. Louis;38.63133;-90.542333;Colleges, Universities, and Professional Schools;www.logan.edu
[colleges] Empire Beauty School-Laconia;556 Main St;Laconia;NH;3246;(603) 524-8777;93;Belknap;43.527048;-71.469403;Cosmetology and Barber Schools;www.empirebeautyschools.com
[colleges] Metropolitan Community College-Kansas City;3200 Broadway;Kansas City;MO;64111;(816) 604-1000;22684;Jackson;38.908926;-94.454394;Junior Colleges;www.mcckc.edu
[colleges] Empire Beauty School-Somersworth;362 Rte 108;Somersworth;NH;3878;(603) 692-1515;124;Strafford;43.259324;-70.904151;Cosmetology and Barber Schools;www.empirebeautyschools.com
[colleges] Continental Academie of Hair Design-Manchester;NOT AVAILABLE;NOT AVAILABLE;NH;NOT AVAILABLE;NOT AVAILABLE;0;Hillsborough;42.980869;-71.453816;Educational Support Services/Closed;NOT AVAILABLE
